VisitID,UserID,SessionID,PageURL,ReferrerURL,Timestamp,Country,Browser,OperatingSystem,DeviceType,PageLoadTime,PageResponseTime,Clicks,SessionDuration,PageViews,Conversion,BounceRate,CampaignSource,AdClicks,Revenue
7784,387,58845,http://thornton.com/,https://oconnor-brooks.com/,2024-05-14 04:08:34,Holy See (Vatican City State),Chrome,iOS,Desktop,9.42,229,10,2741,20,1,1,Google,7,257.78
7785,943,61606,http://foster-green.net/,https://pittman.com/,2024-05-21 11:28:22,Czech Republic,Chrome,Mac OS,Tablet,3.56,1523,18,1249,10,1,1,Google,3,278.98
7786,733,23325,http://www.peterson.com/,http://www.klein.info/,2024-02-13 14:36:22,Venezuela,Firefox,Windows,Desktop,1.55,1502,14,1554,42,0,1,LinkedIn,0,171.2
7787,665,98316,http://mullen.com/,http://www.scott.com/,2024-06-23 02:35:57,Bouvet Island (Bouvetoya),Safari,Linux,Desktop,4.17,1826,13,3096,17,0,0,Twitter,0,158.15
7788,1793,75383,https://www.pena.com/,http://wood.com/,2024-05-13 11:51:39,Serbia,Opera,iOS,Mobile,4.45,1813,0,191,24,1,1,Instagram,7,373.7
7789,397,8263,http://mendez-oconnor.info/,http://espinoza.biz/,2024-02-05 16:29:18,Jamaica,Firefox,Linux,Mobile,2.69,627,0,3399,36,1,1,Google,6,213.01
7790,860,89514,http://barber.biz/,https://www.burns.com/,2024-06-06 15:09:49,Marshall Islands,Safari,Windows,Mobile,5.38,1780,11,18,30,0,0,Twitter,3,7.34
7791,750,17750,https://www.simmons-jackson.com/,https://www.mitchell.com/,2024-01-17 19:15:37,Mali,Safari,Linux,Mobile,2.29,676,10,847,49,0,0,Facebook,5,244.64
7792,276,46349,http://johnson-blake.com/,https://www.johnson.biz/,2024-03-16 18:38:33,Swaziland,Opera,Windows,Tablet,5.71,1427,13,2702,46,0,1,Google,3,495.12
7793,1570,71549,http://perez-frazier.biz/,https://www.kaiser.com/,2024-04-19 13:15:15,Libyan Arab Jamahiriya,Firefox,iOS,Desktop,8.17,1919,19,2150,42,0,1,LinkedIn,7,478.52
7794,1065,64874,http://kelley-martinez.com/,http://www.schultz.org/,2024-06-13 07:51:48,Rwanda,Opera,Linux,Mobile,4.03,434,5,463,34,0,1,Instagram,1,176.86
7795,1654,54698,http://www.brown.com/,https://reilly.info/,2024-02-07 03:06:38,New Zealand,Safari,Linux,Tablet,6.37,727,0,2444,5,1,0,Twitter,0,482.54
7796,1621,30896,http://rodriguez-wilson.info/,https://www.clark.com/,2024-04-26 09:14:04,Bermuda,Firefox,Mac OS,Desktop,4.7,362,13,1494,8,0,0,Twitter,8,312.05
7797,458,42922,http://www.baker.com/,https://www.dougherty.com/,2024-02-22 20:54:30,Faroe Islands,Chrome,Android,Tablet,1.81,1621,1,301,46,0,1,Instagram,6,496.86
7798,166,21889,http://www.holloway.net/,http://www.pierce.info/,2024-05-16 12:14:05,Norway,Chrome,Windows,Tablet,6.05,456,14,3416,22,0,1,Instagram,8,131.89
7799,1592,75590,https://nguyen.com/,http://www.reynolds.info/,2024-05-08 17:52:43,France,Chrome,Linux,Mobile,3.86,762,17,9,36,1,0,LinkedIn,1,227.89
7800,1677,19594,https://www.stanley.org/,http://love.com/,2024-07-11 08:51:34,Ireland,Chrome,iOS,Tablet,0.93,353,6,55,36,1,0,Instagram,5,43.47
7801,1888,2584,https://salazar.com/,http://www.woods-bennett.biz/,2024-03-02 14:30:48,Sierra Leone,Chrome,Mac OS,Tablet,1.87,264,4,2570,3,1,0,Twitter,2,315.4
7802,639,15127,http://weber.biz/,https://www.king.org/,2024-02-14 18:03:58,Netherlands Antilles,Firefox,Linux,Tablet,8.47,1892,14,2129,46,0,1,Facebook,5,31.45
7803,392,86692,https://www.anderson.com/,https://www.schwartz.com/,2024-04-21 18:03:59,Algeria,Firefox,Mac OS,Desktop,6.8,165,6,385,46,1,0,Twitter,3,86.86
7804,1899,93208,https://roy.com/,http://edwards-evans.com/,2024-04-20 16:07:05,Colombia,Safari,iOS,Desktop,6.27,1915,13,1871,44,1,0,LinkedIn,9,469.99
7805,1479,70084,http://barrett.com/,https://www.donovan.biz/,2024-07-01 00:55:21,French Guiana,Chrome,Mac OS,Mobile,5.63,1809,12,2561,16,1,1,Google,8,116.87
7806,673,41996,http://porter.com/,https://dunn.com/,2024-06-09 01:32:01,Greenland,Safari,Windows,Mobile,6.27,999,16,3355,42,0,1,Google,0,380.16
7807,1677,58391,https://www.mcintyre.com/,http://thompson.com/,2024-03-04 06:10:51,Bhutan,Opera,Windows,Desktop,3.58,1598,11,2619,48,1,1,Google,1,490.81
7808,1833,67459,http://www.price.com/,http://www.tate.info/,2024-03-29 07:47:22,Myanmar,Chrome,Linux,Tablet,0.96,136,7,1506,28,0,0,Twitter,5,358.14
7809,1973,17503,http://www.jacobs.com/,http://www.anderson.net/,2024-06-25 02:16:35,Ireland,Safari,Android,Desktop,6.61,1700,16,676,31,0,0,Twitter,1,31.81
7810,568,2343,https://www.lee.biz/,https://www.scott.com/,2024-06-11 13:12:28,Malaysia,Firefox,iOS,Mobile,1.91,145,4,1225,23,1,1,Google,9,104.22
7811,633,17190,http://lee-hayes.org/,http://reyes.com/,2024-04-25 15:20:19,Croatia,Firefox,Android,Mobile,7.23,1289,11,2535,16,1,0,Google,7,371.56
7812,1874,68695,https://mcmahon.com/,https://garza.com/,2024-05-02 23:35:25,Tanzania,Edge,iOS,Mobile,0.13,1948,7,2394,40,1,0,LinkedIn,8,199.08
7813,318,42553,https://www.holloway.com/,http://wang.com/,2024-01-31 11:01:09,Thailand,Safari,Linux,Desktop,1.46,799,10,3491,44,1,0,Twitter,6,235.77
7814,1414,5206,https://www.martinez.com/,https://knight.org/,2024-04-16 11:07:11,Latvia,Firefox,Linux,Tablet,3.94,419,10,788,42,0,1,Twitter,1,456.37
7815,843,57996,http://www.lopez.net/,https://lozano.com/,2024-02-26 13:13:50,Brunei Darussalam,Safari,iOS,Desktop,5.36,1675,1,3443,44,0,1,Twitter,9,112.96
7816,1254,49271,http://www.macdonald.biz/,http://cabrera.com/,2024-04-27 11:20:17,Cote d'Ivoire,Chrome,Linux,Tablet,2.07,118,12,1389,38,0,0,Google,6,411.88
7817,373,9447,http://www.franco-jimenez.com/,https://www.jenkins.org/,2024-04-03 11:38:39,United States Minor Outlying Islands,Chrome,Windows,Tablet,2.38,1380,6,2133,6,1,1,Twitter,2,327.22
7818,72,72225,http://potter-burnett.biz/,http://clark-harris.org/,2024-04-15 03:08:16,Tonga,Chrome,Windows,Tablet,6.11,1424,16,2545,34,0,1,Twitter,4,13.76
7819,1850,17621,https://www.castillo-sanchez.biz/,https://www.horton-smith.com/,2024-04-16 03:12:50,Egypt,Firefox,Android,Mobile,3.4,1307,5,3292,11,1,1,Facebook,7,246.39
7820,1244,81036,http://baker-young.biz/,https://williams.com/,2024-05-14 20:14:40,Nepal,Chrome,Windows,Mobile,9.98,497,14,3486,48,1,0,Facebook,3,239.3
7821,706,41200,https://hartman.com/,https://evans-carrillo.com/,2024-04-14 11:33:29,United States Minor Outlying Islands,Safari,Android,Tablet,9.7,1638,3,461,28,0,0,LinkedIn,2,259.71
7822,720,72718,https://williams-price.com/,https://www.wallace-newton.info/,2024-05-21 21:32:23,Solomon Islands,Firefox,iOS,Mobile,6.16,597,4,3461,11,1,0,Google,2,274.76
7823,1780,91575,http://www.thompson.info/,https://edwards.com/,2024-02-08 06:53:24,Mali,Opera,Linux,Tablet,4.38,1688,6,1948,12,1,1,Instagram,3,101.86
7824,230,39189,https://www.jordan.com/,http://berry.net/,2024-02-02 09:28:20,Nepal,Opera,Linux,Tablet,9.74,870,5,2304,16,0,0,LinkedIn,3,230.42
7825,1653,86955,https://davis.com/,http://kelly.com/,2024-05-30 23:44:33,Mauritania,Safari,iOS,Tablet,1.99,419,0,261,32,1,1,Instagram,3,304.05
7826,225,68146,https://booth.com/,http://www.gregory.com/,2024-03-19 13:59:38,Norway,Safari,Mac OS,Desktop,9.48,1114,13,2143,43,1,0,Instagram,1,211.15
7827,1651,49781,https://stone.net/,http://www.garcia.com/,2024-01-18 09:11:13,Saint Kitts and Nevis,Safari,Windows,Desktop,6.85,492,16,1849,6,1,0,Facebook,7,271.92
7828,645,97340,https://larson.com/,https://moore.org/,2024-03-27 19:18:46,Macedonia,Safari,iOS,Desktop,9.73,858,18,3043,34,1,0,Google,8,337.02
7829,227,80296,http://pham.com/,https://vasquez.com/,2024-05-11 13:31:48,Malta,Safari,Mac OS,Desktop,7.81,467,0,1629,35,0,0,Instagram,0,265.93
7830,960,95869,http://www.harper.info/,http://www.johnson-hughes.biz/,2024-07-03 10:59:07,Somalia,Safari,iOS,Mobile,2.76,1399,11,638,14,1,0,Google,4,189.95
7831,735,34362,https://hayes.com/,http://www.gillespie-murray.com/,2024-05-08 10:13:36,Seychelles,Firefox,Mac OS,Desktop,5.69,1176,5,1354,9,0,1,Google,8,382.64
7832,381,46064,http://gordon.com/,https://fitzgerald.com/,2024-05-21 12:48:45,Madagascar,Chrome,Windows,Desktop,7.43,1544,18,3355,10,1,0,Twitter,2,286.09
7833,1614,18790,https://romero.info/,http://fletcher-bailey.org/,2024-04-12 10:52:42,Palestinian Territory,Safari,iOS,Desktop,4.37,1089,7,3305,40,1,1,Twitter,9,212.34
7834,1800,47570,http://baker-gonzalez.net/,http://green-parks.info/,2024-03-29 13:37:29,French Guiana,Edge,Android,Desktop,0.47,985,2,1816,18,0,1,LinkedIn,3,265.49
7835,1778,11653,https://www.christian.com/,https://arellano.net/,2024-07-23 08:11:58,Nauru,Chrome,iOS,Mobile,8.22,884,9,1321,7,0,1,Twitter,5,238.14
7836,740,84373,https://foster-zimmerman.com/,https://sanchez.org/,2024-03-13 02:19:48,Oman,Safari,Android,Desktop,0.78,1656,5,2374,43,0,0,Google,9,186.64
7837,560,84790,http://www.hodge.com/,http://www.powell-keller.net/,2024-03-31 12:56:01,Congo,Opera,Linux,Desktop,2.57,123,9,188,26,0,1,Facebook,0,134.77
7838,212,48539,https://www.wilson.net/,https://www.yang.biz/,2024-06-17 02:55:17,Dominican Republic,Firefox,iOS,Tablet,5.48,446,17,3396,47,0,0,Twitter,4,114.78
7839,82,90439,http://www.rivers-frazier.biz/,http://wang.com/,2024-02-12 08:47:53,Poland,Safari,Linux,Desktop,2.01,954,3,2068,16,1,0,LinkedIn,1,351.05
7840,1317,82015,https://hall.com/,http://carroll-campbell.com/,2024-05-27 01:21:50,Bermuda,Edge,Windows,Mobile,7.61,740,10,2521,45,0,0,Google,6,497.38
7841,1634,7983,https://jones.com/,http://contreras.com/,2024-06-22 10:26:44,San Marino,Firefox,iOS,Mobile,3.37,1329,3,1979,40,0,1,Google,2,61.92
7842,1550,50407,https://lewis.com/,https://cain-robertson.com/,2024-05-08 05:01:08,Greenland,Opera,Android,Desktop,1.13,1138,10,1113,7,1,1,Google,8,339.68
7843,1225,29123,https://www.taylor-andrews.info/,http://www.rollins.com/,2024-06-10 15:08:08,Serbia,Opera,Android,Mobile,7.48,1818,4,3210,35,0,1,Twitter,4,422.71
7844,658,34743,http://www.peterson.biz/,http://www.gonzales-barnes.com/,2024-02-13 19:00:29,Djibouti,Edge,Android,Mobile,4.16,1975,14,2966,14,1,0,Twitter,9,51.86
7845,1775,68832,http://robinson.net/,http://galvan.com/,2024-03-30 10:19:56,Angola,Chrome,Linux,Desktop,9.97,1561,0,2682,2,0,0,Google,9,487.22
7846,1191,26838,http://burgess.com/,https://www.dillon-wood.com/,2024-03-09 13:52:37,Belize,Firefox,Android,Desktop,1.83,347,17,1729,39,1,0,Instagram,1,369.92
7847,239,28233,https://www.howell.com/,http://www.hansen.com/,2024-05-29 09:43:29,Israel,Edge,Linux,Mobile,3.26,1321,18,1340,11,0,1,LinkedIn,2,483.64
7848,1101,29351,http://www.humphrey-salazar.org/,http://thomas-melton.com/,2024-03-17 16:35:02,El Salvador,Opera,iOS,Tablet,4.39,102,10,3533,36,0,0,Google,9,325.15
7849,171,73703,https://www.allison-lopez.org/,https://mendez.com/,2024-04-12 13:30:17,Anguilla,Opera,Mac OS,Mobile,1.72,977,7,1279,26,1,0,LinkedIn,9,211.85
7850,501,82974,https://hernandez.net/,https://www.brown.org/,2024-05-19 16:21:21,Gibraltar,Safari,Linux,Tablet,1.11,898,13,1524,11,0,0,Facebook,3,304.05
7851,1421,61380,https://www.glover.biz/,https://www.camacho-lee.biz/,2024-05-16 02:09:17,Zimbabwe,Firefox,Linux,Tablet,4.45,1698,12,2519,1,1,1,Google,4,231.68
7852,1959,78650,http://mccoy.info/,https://www.jones.com/,2024-05-25 18:50:05,Pitcairn Islands,Opera,Windows,Tablet,3.24,909,7,770,18,0,1,Instagram,4,128.2
7853,479,81214,http://lin.com/,https://www.ryan.net/,2024-06-10 08:49:56,Pitcairn Islands,Safari,Android,Mobile,0.98,186,17,2981,40,1,1,Facebook,7,140.42
7854,402,45954,https://conley.com/,http://www.welch-edwards.com/,2024-03-15 14:49:44,United Kingdom,Chrome,Linux,Mobile,5.41,1160,4,2778,40,0,0,LinkedIn,8,63.59
7855,847,85992,https://www.watson.info/,http://velazquez.org/,2024-07-08 09:20:55,Saudi Arabia,Safari,Linux,Desktop,3.94,1656,4,1303,24,0,0,Twitter,0,374.72
7856,1500,54517,http://www.holden.info/,https://johnson.com/,2024-01-25 09:42:29,British Indian Ocean Territory (Chagos Archipelago),Safari,iOS,Mobile,3.15,866,12,3510,8,0,1,Twitter,8,9.47
7857,175,26625,https://butler-clark.com/,http://beck.biz/,2024-01-23 04:26:14,Libyan Arab Jamahiriya,Edge,Mac OS,Desktop,1.65,1680,17,840,42,0,0,LinkedIn,8,142.11
7858,858,7068,http://www.wade.com/,https://clark.com/,2024-07-24 05:46:47,Uzbekistan,Firefox,Linux,Desktop,6.38,1143,10,2477,13,1,1,Twitter,3,142.25
7859,1690,51953,https://suarez.com/,http://taylor.com/,2024-03-12 21:45:05,Congo,Chrome,Linux,Tablet,2.78,467,8,1346,25,0,0,Facebook,1,369.65
7860,775,43717,https://www.castillo.com/,http://www.garza-williams.com/,2024-01-31 19:10:41,Algeria,Edge,Linux,Mobile,7.82,137,4,3239,15,0,0,Facebook,4,111.95
7861,1198,98086,https://www.mitchell-nelson.com/,https://www.brown.com/,2024-01-15 15:33:58,Jersey,Opera,Windows,Mobile,1.46,1405,5,2626,12,1,0,Twitter,7,201.55
7862,1599,32086,https://gutierrez.com/,http://www.hurley.com/,2024-01-10 22:37:57,Liechtenstein,Edge,Mac OS,Mobile,3.86,755,4,2850,34,0,1,Twitter,3,463.68
7863,1,37056,http://www.gonzalez.com/,http://www.jones.biz/,2024-05-31 10:45:21,Belarus,Safari,iOS,Desktop,0.11,280,1,1393,13,0,1,Twitter,5,436.04
7864,628,78090,https://stevens.com/,https://ortiz-peters.com/,2024-06-20 08:09:15,Cook Islands,Firefox,iOS,Desktop,8.29,1716,15,3174,17,1,0,Instagram,9,334.31
7865,1884,87093,http://www.wiggins.com/,https://www.hatfield.org/,2024-04-16 15:42:05,Mauritania,Chrome,iOS,Mobile,4.32,142,7,3211,28,0,1,Facebook,4,171.13
7866,30,30867,https://www.steele.org/,https://sherman.com/,2024-07-01 20:11:23,Jersey,Safari,iOS,Tablet,2.08,1415,12,364,6,1,1,Google,4,396.18
7867,588,4771,http://www.harper.com/,https://www.pineda-thomas.com/,2024-04-29 03:49:11,Indonesia,Opera,Windows,Desktop,5.03,895,1,1556,34,0,1,Twitter,2,86.36
7868,787,46252,https://smith-smith.info/,http://www.wilson.com/,2024-07-24 08:36:49,Sierra Leone,Opera,Linux,Mobile,1.68,924,10,807,15,1,1,Google,9,155.5
7869,1814,41613,http://www.riley.info/,https://www.wilson.biz/,2024-02-01 12:51:09,Spain,Edge,Windows,Tablet,4.17,302,6,2865,5,0,1,LinkedIn,5,94.38
7870,1960,82575,https://www.zimmerman-bridges.com/,https://campbell-johnson.com/,2024-06-11 06:14:27,United States Minor Outlying Islands,Safari,Windows,Tablet,2.56,112,7,494,27,1,0,Twitter,0,239.29
7871,1907,3334,https://www.hardy.org/,https://www.spencer.biz/,2024-05-17 18:30:19,Micronesia,Safari,iOS,Mobile,8.62,1615,4,1711,44,0,1,Google,4,408.14
7872,1593,96797,http://ingram.net/,https://thompson-allison.com/,2024-02-11 08:44:54,Albania,Edge,Linux,Mobile,5.19,511,9,831,22,0,1,LinkedIn,0,478.82
7873,655,79424,http://cole.info/,https://little.com/,2024-06-05 21:31:08,Congo,Safari,Linux,Tablet,4.88,1987,2,1127,1,0,1,Instagram,5,87.79
7874,1113,50079,http://harris-grant.info/,https://anderson.org/,2024-03-14 10:27:32,Armenia,Chrome,Mac OS,Desktop,5.68,1832,11,1170,44,0,0,Instagram,9,278.34
7875,684,88730,https://hudson.com/,https://hartman.com/,2024-04-15 17:35:20,Japan,Edge,Mac OS,Desktop,5.78,1498,18,857,3,1,0,Twitter,9,5.98
7876,1111,74848,https://www.sosa-hodges.com/,https://www.moore.org/,2024-05-25 15:54:06,Japan,Safari,Linux,Mobile,6.08,1207,16,1680,33,0,0,Instagram,9,423.89
7877,1555,35032,http://www.macdonald.com/,https://stewart.biz/,2024-01-01 08:21:17,Colombia,Chrome,Windows,Mobile,4.15,1789,9,722,26,0,1,Google,6,439.82
7878,573,84194,https://www.cortez.com/,https://coleman.com/,2024-05-05 11:35:08,Aruba,Chrome,iOS,Desktop,2.51,414,1,942,25,0,0,LinkedIn,5,249.97
7879,1605,60451,https://henderson.com/,http://www.thomas.net/,2024-05-03 15:45:43,Spain,Firefox,Windows,Desktop,4.44,1797,5,1004,7,0,1,Google,4,109.56
7880,415,29804,http://chandler-black.net/,https://www.santos.com/,2024-06-29 09:26:48,Yemen,Opera,Linux,Mobile,2.09,576,10,501,20,1,0,Google,5,301.28
7881,147,71793,http://wallace-roberts.info/,https://brown.net/,2024-04-13 07:51:33,Qatar,Safari,Android,Tablet,8.24,572,12,2100,23,1,1,LinkedIn,2,140.39
7882,912,74100,http://www.benjamin.com/,http://thomas-kaiser.com/,2024-07-19 00:55:12,Puerto Rico,Firefox,Linux,Tablet,3.19,1181,17,2610,25,0,1,LinkedIn,7,27.71
7883,736,31097,http://dillon.biz/,http://www.barber-ochoa.org/,2024-04-18 01:31:37,Gibraltar,Opera,Mac OS,Tablet,8.55,1833,18,2728,25,1,0,Facebook,0,13.5
7884,836,49104,http://scott-evans.com/,https://chavez.com/,2024-07-05 03:08:32,Canada,Edge,Windows,Mobile,1.33,1849,14,2759,10,0,0,Twitter,1,480.61
7885,1051,39833,http://www.wright.biz/,http://mcpherson.net/,2024-05-16 06:44:40,Sudan,Chrome,Windows,Mobile,7.76,1647,13,1923,39,1,0,Google,4,26.93
7886,871,30504,https://www.larson.biz/,https://levy.com/,2024-05-08 10:34:51,United States Minor Outlying Islands,Opera,Linux,Mobile,9.83,865,15,3153,27,0,0,Facebook,4,352.05
7887,1379,89383,http://www.obrien-swanson.com/,http://bowman.com/,2024-05-28 14:22:42,San Marino,Opera,Windows,Mobile,0.34,1896,16,3046,37,0,1,Instagram,9,309.39
7888,1932,89024,https://www.jefferson.info/,http://www.galvan-clark.info/,2024-04-27 08:47:50,Mongolia,Firefox,iOS,Tablet,2.93,101,2,679,36,0,1,Twitter,6,394.86
7889,669,40740,http://young.com/,http://www.stevens-brooks.com/,2024-03-26 12:04:00,Greenland,Safari,Windows,Desktop,1.7,1858,8,371,9,1,0,LinkedIn,9,35.12
7890,1243,69474,https://www.reyes-moore.com/,http://hurst-bonilla.com/,2024-06-04 02:49:51,Reunion,Chrome,Windows,Tablet,9.33,893,7,999,13,1,1,Twitter,7,306.65
7891,665,62342,https://benson.com/,http://nguyen.com/,2024-02-18 00:58:12,Vietnam,Chrome,Mac OS,Mobile,8.68,653,14,2828,5,1,0,LinkedIn,4,101.94
7892,1818,58608,http://www.brown.com/,https://black-russo.com/,2024-02-04 22:25:47,New Caledonia,Opera,Mac OS,Mobile,3.26,1204,9,2944,30,1,1,Facebook,1,217.84
7893,744,6885,https://www.rodriguez.net/,https://johnson.com/,2024-07-03 08:23:38,Nicaragua,Safari,iOS,Tablet,8.16,252,1,2357,10,0,0,LinkedIn,6,150.56
7894,390,3017,http://www.james.net/,http://collier-carter.biz/,2024-07-18 12:03:32,Belize,Opera,Linux,Mobile,5.54,604,8,3251,13,1,1,LinkedIn,0,258.75
7895,666,41569,http://kennedy.biz/,https://www.santos.com/,2024-02-15 21:57:40,Ukraine,Firefox,Android,Mobile,6.6,1744,15,2467,17,1,0,Google,6,439.52
7896,1383,98721,http://www.martinez.info/,https://www.conley-wolfe.biz/,2024-07-09 19:59:35,Uruguay,Chrome,iOS,Mobile,0.96,1730,12,1135,29,1,0,Instagram,3,1.03
7897,1545,26005,http://stewart.com/,https://www.hill.com/,2024-02-27 13:24:04,Greenland,Chrome,Windows,Tablet,0.62,822,16,1700,22,0,0,Facebook,5,217.45
7898,1053,19601,http://sanders-lane.org/,https://www.henderson-reilly.com/,2024-05-19 11:43:01,Vanuatu,Edge,Mac OS,Mobile,9.23,333,19,2853,45,0,1,Twitter,6,53.25
7899,1265,83193,https://www.jones-garcia.com/,https://www.kelly-dixon.com/,2024-01-16 17:36:54,Oman,Safari,Android,Desktop,3.2,650,12,282,27,1,0,Facebook,4,333.77
7900,1174,18043,http://guerrero-salazar.biz/,http://www.sweeney.org/,2024-05-21 00:03:40,Svalbard & Jan Mayen Islands,Chrome,Mac OS,Mobile,0.27,474,1,1386,47,0,0,Facebook,1,39.55
7901,821,56731,https://garcia.org/,http://whitney.com/,2024-06-05 03:07:22,South Georgia and the South Sandwich Islands,Chrome,Mac OS,Desktop,6.85,1146,1,552,29,0,0,Facebook,9,164.36
7902,1718,22525,https://steele.com/,http://www.conway.com/,2024-04-02 22:27:00,Kazakhstan,Opera,Mac OS,Mobile,1.28,1837,19,2895,37,1,1,LinkedIn,0,380.66
7903,358,78496,http://hamilton.com/,https://booth.biz/,2024-02-24 23:26:17,British Virgin Islands,Opera,iOS,Mobile,4.52,140,8,3014,43,1,0,Google,9,452.37
7904,1172,3469,https://beck-waters.biz/,https://abbott.net/,2024-05-23 21:19:30,Indonesia,Chrome,Mac OS,Desktop,0.48,1667,15,2625,13,1,0,Twitter,3,175.71
7905,1083,52986,https://www.caldwell-holmes.com/,http://collins.org/,2024-04-17 09:57:40,Bouvet Island (Bouvetoya),Edge,Android,Tablet,2.31,905,16,1389,29,0,1,Google,3,332.86
7906,989,1021,https://www.pittman.org/,http://drake-mitchell.com/,2024-02-09 07:29:06,Mali,Firefox,iOS,Tablet,8.13,387,18,3191,49,1,1,LinkedIn,9,327.92
7907,1787,68707,https://www.wilkins.com/,https://williams.info/,2024-07-15 21:18:00,Hong Kong,Opera,Linux,Desktop,6.02,667,12,1747,22,1,0,Facebook,7,291.39
7908,1584,34926,http://www.willis.net/,http://www.joyce.com/,2024-01-31 03:47:20,Mauritius,Edge,Linux,Mobile,5.44,1591,4,2646,17,0,1,LinkedIn,8,113.5
7909,983,21928,https://www.house.com/,https://www.walton.com/,2024-05-06 10:35:36,Netherlands,Chrome,Mac OS,Tablet,5.44,884,16,2676,44,1,1,Instagram,3,101.45
7910,381,61721,https://marshall.com/,http://bowers.biz/,2024-03-09 11:54:48,Dominica,Opera,Windows,Desktop,4.8,842,15,3438,25,1,1,Instagram,0,456.05
7911,1544,86847,https://www.acosta.com/,https://www.morton.biz/,2024-02-06 09:09:43,Equatorial Guinea,Safari,Windows,Desktop,7.8,1276,2,5,25,0,0,Twitter,2,117.51
7912,1457,45959,https://www.case.org/,http://livingston.net/,2024-06-03 23:46:23,Wallis and Futuna,Opera,Linux,Desktop,8.36,1919,3,2710,36,1,1,Facebook,7,221.82
7913,1182,89571,https://watkins.info/,https://walker.biz/,2024-07-12 03:32:05,Saint Pierre and Miquelon,Safari,Windows,Desktop,0.71,959,15,1818,31,0,0,Facebook,8,65.35
7914,138,13153,https://acosta.com/,http://www.schmidt-dean.biz/,2024-02-29 07:46:37,Nicaragua,Edge,iOS,Tablet,3.64,1451,11,2357,48,1,0,Instagram,5,365.48
7915,1752,10289,https://www.roberts.org/,https://www.patrick.com/,2024-07-02 15:30:00,Romania,Chrome,Linux,Desktop,1.54,263,6,3320,26,1,0,Google,0,175.52
7916,1301,3963,http://www.harvey.com/,https://friedman.net/,2024-03-12 06:52:15,Bangladesh,Chrome,iOS,Mobile,0.88,774,6,1541,26,0,1,Google,9,453.39
7917,80,9874,http://www.lester.com/,https://www.smith.com/,2024-05-13 03:40:58,Sweden,Safari,Windows,Tablet,5.71,401,7,1861,42,0,1,Twitter,4,197.67
7918,1875,71679,https://blackwell-strickland.com/,https://bradley.com/,2024-05-08 12:50:36,Greece,Chrome,Linux,Mobile,7.22,1099,5,408,12,0,0,Instagram,9,450.21
7919,843,31451,http://moore-callahan.com/,https://richardson-beasley.com/,2024-07-05 14:46:08,Cocos (Keeling) Islands,Chrome,Linux,Desktop,2.25,837,18,3483,24,1,0,LinkedIn,4,476.37
7920,880,87328,http://ali.biz/,http://thomas-miller.biz/,2024-03-02 12:35:16,Ecuador,Chrome,Mac OS,Desktop,1.25,1880,3,214,6,1,1,Twitter,3,400.58
7921,575,89345,https://poole.info/,http://www.lee-griffith.biz/,2024-06-14 06:22:52,Pakistan,Safari,Mac OS,Desktop,4.16,828,14,3193,35,1,1,Instagram,3,429.55
